route,train,station,latitude,longitude
L 11,6063,Beauraing,50.113835526135354,4.957023362536677
IC 30,4214,Kessel,51.151056001612034,4.618457995215415
L 15,5585,Luik-Guillemins,50.62555824033023,5.565379651677738
L 16,5764,Natoye,50.343363707549074,5.061281004187228
L C2-2,4384,Roux,50.44308266140329,4.394000597539677
IC 04-1,714,Antwerpen-Zuid,51.19721428415948,4.391779006927757
IC 32,835,Ingelmunster,50.91484341700642,3.254708319352296
L B19,4035,De Hoek,50.73924115834706,4.370342368877128
L L1-1,5284,Luik-Carré,50.64016117047732,5.561580820714428
IC 31,3134,Roux,50.44308266140329,4.394000597539677
IC 08,2636,Schulen,50.96418013482577,5.18542062549714
IC 31,3135,Schaarbeek,50.87869266989909,4.378431524039678
L B2-2,3764,Lot,50.765128381018265,4.272571084560079
IC 10,4334,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L 02,584,Lissewege,51.29470102888716,3.194426918229498
IC 01,537,Fraipont,50.56512345525054,5.723431941853723
L L4,5164,Ans,50.66119033371017,5.509696653841267
IC 29,3611,Veltem,50.90055001720875,4.633517445095211
IC 31,3114,Sint-Genesius-Rode,50.74811387437947,4.361939405198446
L 15,5563,Comblain-la-Tour,50.45662378972361,5.567151863844289
IC 17,2535,Namen,50.46920536707373,4.862754782172303
L 04,4664,Boussu,50.43603991470513,3.79597174083758
IC 31,3113,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 25,3837,Flémalle-Grande,50.6052596351082,5.481089013737427
IC 23-1,2335,Zedelgem,51.126381461398005,3.163480495051282
IC 29,3612,Erembodegem,50.91929248249657,4.055478044299816
IC 22,3335,Mortsel-Deurnesteenweg,51.18231715581698,4.447187644772542
L B6,1586,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 22,3314,Vilvoorde,50.92414359820823,4.432813750239998
IC 06-2,3714,'s-Gravenbrakel,50.60484523104407,4.138162426655214
L B10-1,2085,Jette,50.88120457651592,4.332923410788644
IC 25,3837,Leman,50.59896972583936,5.465658900379582
IC 25,3835,Bergen,50.454436770348934,3.942380575452241
IC 01,537,Olne,50.56639308394579,5.703133531852481
L 23,2885,Berlaar,51.113708437795054,4.638257975914391
IC 31,3114,Holleken,50.767015163038835,4.354770803816823
IC 29,3637,Brussel-Zuid,50.83580082886068,4.336052466325346
L 28,885,Wetteren,51.00149929084834,3.881915592818523
L G2,1864,Lierde,50.81658982280488,3.825714387767464
L 08,6264,Rhisnes,50.4993004915618,4.801803854068583
L 02,564,Maria-Aalter,51.10757473497731,3.386700586663826
L 28,864,De Pinte,50.998952524822585,3.655383901672195
L B5-1,3363,Eppegem,50.95840721352074,4.457499467095007
IC 29,3611,Herent,50.90358929255643,4.672141055672479
L B6,1585,Appelterre,50.81314095122116,3.97235371963076
IC 17,2514,Ottignies,50.671773574303224,4.570373990520092
L 37-2,4435,Balen,51.16831361296897,5.166049651618022
L B1-2,1964,Brussel-Congres,50.85178018311057,4.362219760072247
L B19,4013,Evere,50.8682065685372,4.401355062293686
IC 25,3811,Liers,50.69817964040005,5.566911104405785
IC 08,2614,Duffel,51.091684329214274,4.492767295335319
IC 20,2213,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
L B1-1,1784,Brussel-Congres,50.85178018311057,4.362219760072247
IC 23-1,2314,Oostende,51.22794248315333,2.926625863197556
L B8-4,6585,Etterbeek,50.8213075599027,4.39049871944438
L 29,4885,Brugelette,50.593960141371475,3.852911657073794
IC 01,513,Anderlecht,50.817918890620895,4.29153935389493
L C1,4584,Bierges-Walibi,50.707651778207,4.595155144797867
L L2,5484,Kinkempois-Relais,50.60647571597552,5.572330520059823
IC 01,535,Aalter,51.09225779139449,3.447855382940146
L B8-4,6564,Brussel-Zuid,50.83580082886068,4.336052466325346
L B19,4036,Leuven,50.88136571115078,4.716208512981546
L L1-1,5264,Pepinster,50.56851509165158,5.810268537289398
L 01,4985,Hoei,50.527376421412576,5.234037173214917
IC 04-1,735,Lokeren,51.1070280724398,3.985383235145282
L G3,685,Lokeren,51.1070280724398,3.985383235145282
L C1,4563,Moustier,50.452728270830725,4.693813691441016
IC 32,835,Izegem-Sas,50.92120714692377,3.219680037338991
L 01,4964,Namêche,50.470279570029426,4.99842958361612
L 29,4864,Papegem,50.687655087352056,3.824299419853787
IC 22,3335,Mortsel-Oude God,51.171808099384776,4.455388660748518
L G3,664,Gentbrugge-Perron C.W.,51.029577695344535,3.752448334641758
L C1,4586,Namur-Herbatte,50.469169910735076,4.869133583242475
IC 29,3635,Diksmuide,51.032885050461196,2.869519746489205
IC 09,2914,Berlaar,51.113708437795054,4.638257975914391
IC 01,537,Trooz,50.57328744502597,5.688448772904129
IC 03,1512,Vertrijk,50.83594652922674,4.836594370794067
L B20-1,3064,Sint-Joris-Weert,50.80129671879586,4.651860787104162
L 11,6085,Godinne,50.3488506246698,4.869974117956068
IC 25,3837,Flémalle-Haute,50.59463893442038,5.456315954565175
L B1-1,1764,Mechelen-Nekkerspoel,51.030011706650285,4.490206757525486
L G2,1884,Merelbeke,51.020057593681734,3.764835020911601
L B10-1,2085,Bockstael,50.87943983166831,4.348514000855896
L 02,585,Drongen,51.047503146402754,3.653586159319735
IC 17,2534,Brussel-Noord,50.85959959838314,4.361252318634824
L B5-1,3364,Huizingen,50.75164132555423,4.265609116647624
IC 25,3836,Auvelais,50.449170411135086,4.63070038869451
IC 25,3814,Blaton,50.505954521715246,3.66570591977767
L C4,3935,Mariembourg,50.09533742372334,4.525417233992525
IC 08,2614,Sint-Katelijne-Waver,51.07092770112268,4.495807348133646
L B10-2,3864,Brussel-West,50.85205607050756,4.322817267052568
IC 11,3435,Tubeke,50.69169220545364,4.20581147629095
IC 23-2,2814,Hansbeke,51.07270818510425,3.537446874067181
L B3,2285,Haaltert,50.907066641303196,4.021716617534101
IC 10,4314,Olen,51.17402976913898,4.902499251852356
IC 25,3812,Java,50.51387710977643,5.160698724076279
IC 20,2236,Mollem,50.932896546874765,4.216581185073014
IC 23-1,2313,Izegem,50.92110934791895,3.21346951707641
IC 23-2,2834,Duinbergen,51.338271911609404,3.26293506332294
L B10-1,2063,Erembodegem,50.91929248249657,4.055478044299816
L B19,4014,Nijvel,50.6004932591792,4.335288481441468
IC 06-1,1936,Diegem,50.89062008445345,4.441952580833079
L B19,4013,Bordet,50.8777742574513,4.410014404476271
IC 20,2213,Brussel-Centraal,50.84531101978561,4.35675831766839
L B1-1,1784,Brussel-Centraal,50.84531101978561,4.35675831766839
L B10-2,3884,Sint-Gillis(Dendermonde),51.02208185742186,4.117208570505743
L B5-1,3385,Etterbeek,50.8213075599027,4.39049871944438
IC 11,3414,Familleureux,50.519411502375476,4.211654529557394
IC 23-1,2313,Izegem-Sas,50.92120714692377,3.219680037338991
L 27,2785,Temse,51.12598622728998,4.221148549457797
IC 02,1813,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L B1-1,1785,Antwerpen-Berchem,51.1988702961587,4.432979473543215
L C2-2,4384,Courcelles-Motte,50.46202986102244,4.400412086453594
L B8-4,6564,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 01,535,Maria-Aalter,51.10757473497731,3.386700586663826
IC 04-1,714,Zwijndrecht,51.213640244311954,4.324671903684774
L 29,4885,Mévergnies-Attre,50.600273014504275,3.832948437056826
IC 22,3314,Eppegem,50.95840721352074,4.457499467095007
IC 31,3114,Linkebeek,50.77339212483393,4.339918296891916
L B2-2,3764,Ruisbroek,50.79177235834205,4.295521156543186
IC 09,2914,Melkouwen,51.095163902445975,4.67120807182244
L 02,584,Zeebrugge-Vorming,51.315516978848294,3.189134716013176
L G3,663,Zwijndrecht,51.213640244311954,4.324671903684774
L L1-1,5284,Luik-Sint-Lambertus,50.64694935205776,5.57261263700804
IC 06-1,1914,Havinnes,50.61882981688033,3.49566068071467
IC 22,3335,Hove,51.15406191789155,4.465214254147384
IC 17,2535,Rhisnes,50.4993004915618,4.801803854068583
IC 01,537,Chaudfontaine,50.58695623775602,5.644168864995391
IC 06-1,1913,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 31,3114,Ukkel-Kalevoet,50.79221449555428,4.331745965347926
L B6,1585,Eichem,50.82390795063365,3.993605086038247
IC 06-2,3714,Hennuyères,50.65091444999998,4.176132141679284
L 04,4664,Saint-Ghislain,50.44273476444009,3.820015769849533
L B19,4035,Waterloo,50.715533973277154,4.383453531843166
L 26,4485,Bracquegnies,50.47436212331982,4.126350513636451
IC 17,2535,Rhisnes-Sas,50.50059749700802,4.799814589897698
IC 17,2534,Brussel-Congres,50.85178018311057,4.362219760072247
IC 06-2,3714,Hennuyères-Garage,50.6479509231809,4.173327027471045
IC 22,3314,Weerde,50.977243209834526,4.471087335301695
L G3,664,Gentbrugge,51.03878033373764,3.756083021687756
IC 20,2235,Aalst,50.94312325212488,4.038683507111515
L B1-1,1784,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 20,2236,Asse,50.90670257176685,4.208230395126666
IC 25,3812,Bas-Oha,50.52248172084146,5.191103060084089
L 24,4114,Haacht,50.96626270702382,4.613329769481095
L B3,2264,Zottegem,50.86909906459784,3.814701035934551
IC 08,2614,Mechelen-Nekkerspoel,51.030011706650285,4.490206757525486
IC 23-1,2312,Hillegem,50.89129484430886,3.857476893082532
IC 02,1835,Beervelde,51.087172443782855,3.879980395685934
IC 23-2,2814,Landegem,51.06421597718289,3.57704576219589
IC 08,2613,Langdorp,51.00246923181287,4.863538493784459
L 13-2,5963,Halanzy,49.55597176168689,5.742228911420838
IC 01,536,Brussel-Noord,50.85959959838314,4.361252318634824
L 01,4985,Statte,50.528178167667285,5.21961650061351
IC 32,835,Izegem,50.92110934791895,3.21346951707641
L B19,4036,Herent,50.90358929255643,4.672141055672479
L B8-4,6564,Brussel-Centraal,50.84531101978561,4.35675831766839
L B8-4,6585,Brussel-Luxemburg,50.8388378181944,4.373972450132626
L C2-2,4364,Godarville,50.49295177248584,4.290252782915575
L 15,5585,Luik-Carré,50.64016117047732,5.561580820714428
IC 01,535,Beernem,51.127984351343564,3.329867037752411
IC 04-1,735,Lokeren-Oost,51.10977280180321,3.991494840923161
IC 30,4214,Lier,51.13604368651541,4.561775772658214
L 10-2,964,Poix-Saint-Hubert,50.019463437274744,5.292645675853187
IC 31,3114,Ukkel-Stalle,50.80248548912509,4.323778171903269
IC 29,3637,Anderlecht,50.817918890620895,4.29153935389493
IC 29,3614,De Panne,51.07726613110537,2.602401090227277
L 23,2864,Antwerpen-Berchem,51.1988702961587,4.432979473543215
IC 22,3335,Kontich-Lint,51.13368368793974,4.47689680687504
L B5-1,3363,Weerde,50.977243209834526,4.471087335301695
IC 08,2635,Brussels Airport - Zaventem,50.89642423705851,4.48395784718869
L 15,5563,Hamoir,50.42832918725482,5.533840033385975
IC 29,3638,Tienen,50.8079314339937,4.925636678946889
L L2,5464,Herstal,50.66038889612703,5.622362799581048
IC 31,3134,Marchienne-au-Pont,50.41221701003429,4.394312434115766
L 28,885,Kwatrecht,50.99155010054474,3.833335262496046
IC 25,3837,Engis,50.58266006063994,5.402218863560586
IC 23-1,2337,Liedekerke,50.882547620740944,4.095286581223728
L B19,4013,Haren,50.888870897054744,4.420030838936388
L B2-2,3785,Brussel-Noord,50.85959959838314,4.361252318634824
IC 23-1,2312,Terhagen,50.90182412616037,3.897482385381147
IC 23-1,2312,Herzele,50.89692470109805,3.879519908406242
IC 11,3414,Marche-lez-Ecaussinnes,50.54620487800974,4.177102420598815
L B19,4014,Baulers,50.61231055874444,4.350260827251606
IC 03,1536,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 09,2936,Tongeren,50.78417812241077,5.473981817007522
IC 20,2214,Melle,51.002749921068165,3.796939037051605
IC 20,2213,Brussel-Congres,50.85178018311057,4.362219760072247
IC 23-2,2813,Brussel-Noord,50.85959959838314,4.361252318634824
L B5-1,3385,Arcaden,50.809668214471365,4.398413181937825
L B3,2285,Ede,50.91099162785289,3.987780754836433
IC 25,3814,Harchies,50.48205917063363,3.699302076649094
L 24,4114,Haacht-Wijkspoor,50.96428726510442,4.621727735484607
L C4,3914,Yves-Gomezée,50.237995850240075,4.490419768073481
IC 25,3814,Ville-Pommeroeul,50.464526837178994,3.724432978367793
L B1-1,1785,Mortsel-Deurnesteenweg,51.18231715581698,4.447187644772542
L B1-2,1984,Lillois,50.64367353246769,4.363394702678375
IC 06-1,1936,Haren-Zuid,50.889616892134654,4.415076991166356
IC 11,3435,Hennuyères,50.65091444999998,4.176132141679284
IC 11,3435,Hennuyères-Garage,50.6479509231809,4.173327027471045
IC 23-1,2312,Burst,50.90690477967195,3.920956497963406
IC 03,1535,Brugge,51.19727306937378,3.216852878213191
IC 23-1,2313,Ingelmunster,50.91484341700642,3.254708319352296
IC 02,1814,Gent-Sint-Pieters,51.03551971701421,3.710101315832923
IC 01,536,Brussel-Congres,50.85178018311057,4.362219760072247
L C1,4563,Franière,50.439609337705065,4.733609958418976
IC 01,512,Ans,50.66119033371017,5.509696653841267
IC 04-1,713,Waregem,50.89242835003542,3.42559831780833
IC 04-1,714,Melsele,51.21082656268172,4.288506223071698
L 29,4864,Rebaix,50.66104886044587,3.793534075384883
L 01,4964,Sclaigneaux,50.49212088315084,5.026460713868468
L B19,4036,Veltem,50.90055001720875,4.633517445095211
IC 06-1,1913,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 22,3335,Duffel,51.091684329214274,4.492767295335319
IC 31,3114,Vorst-Oost,50.81020033751361,4.320981153478699
IC 17,2534,Brussel-Centraal,50.84531101978561,4.35675831766839
L B1-1,1764,Sint-Katelijne-Waver,51.07092770112268,4.495807348133646
IC 25,3835,Jemappes,50.45256323711496,3.885169785310784
L C1,4586,Namen,50.46920536707373,4.862754782172303
L 02,564,Aalter,51.09225779139449,3.447855382940146
L B5-1,3364,Beersel,50.76636810390514,4.302343410248635
IC 06-2,3714,Tubeke,50.69169220545364,4.20581147629095
IC 25,3836,Tamines,50.432082424904884,4.60886693717308
L 27,2764,Willebroek,51.06641691397172,4.356072252256531
L B6,1586,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 29,3613,Deinze,50.9781328604359,3.535002801077202
L 11,6085,Lustin,50.36974157323638,4.87748847850772
IC 29,3636,Gent-Sint-Pieters,51.03551971701421,3.710101315832923
L B20-1,3064,Oud-Heverlee,50.835700608309,4.653595847154261
IC 01,537,Chênée,50.60835327318151,5.614856781125281
L B2-2,3764,Vorst-Zuid,50.810073408172734,4.310347515402428
IC 17,2514,Mont-Saint-Guibert,50.63829834924627,4.61270934638381
IC 17,2535,Saint-Denis-Bovesse,50.521297001857974,4.767791995102788
IC 22,3335,Sint-Katelijne-Waver,51.07092770112268,4.495807348133646
L 02,585,Landegem,51.06421597718289,3.57704576219589
IC 03,1514,Blankenberge,51.31228295182011,3.133562308706298
IC 17,2534,Brussel-Kapellekerk,50.841176483587425,4.347842850133666
IC 25,3813,Charleroi-Centraal,50.40419960613283,4.438439317373349
IC 25,3837,Hermalle-sous-Huy,50.57190883954576,5.379497993919575
L 26,4485,Thieu,50.46967181239604,4.098467909523017
IC 01,537,Angleur,50.61253000192086,5.600948994820556
IC 17,2535,Beuzet,50.532974982431014,4.750194075854363
IC 29,3611,Leuven,50.88136571115078,4.716208512981546
L 28,885,Melle,51.002749921068165,3.796939037051605
L B8-2,5664,Ottignies,50.671773574303224,4.570373990520092
IC 09,2913,Diepenbeek,50.9117654559103,5.41632753993968
IC 29,3612,Denderleeuw,50.891621170603955,4.071431566061722
IC 06-2,3714,Lembeek,50.71511214097718,4.221567770089727
IC 03,1537,Landen,50.7478945465236,5.079627434738533
L 24,4135,Leuven,50.88136571115078,4.716208512981546
IC 06-1,1935,Aat,50.627030183302196,3.776393685659921
L B5-1,3385,Boondaal,50.801951889621996,4.393613977537654
L B2-2,3785,Brussel-Congres,50.85178018311057,4.362219760072247
IC 20,2214,Kwatrecht,50.99155010054474,3.833335262496046
IC 23-2,2814,Drongen,51.047503146402754,3.653586159319735
L 13-2,5985,Bertrix,49.85232574338336,5.268150158432898
IC 25,3812,Statte,50.528178167667285,5.21961650061351
L 24,4114,Wespelaar-Tildonk,50.958554857806234,4.637792321159048
IC 20,2236,Zellik,50.889543320907,4.275293625047353
L 29,4885,Maffle,50.61404860437613,3.800494581194257
IC 04-1,735,Sinaai,51.143500701126385,4.068856389093756
L 04,4685,Bergen,50.454436770348934,3.942380575452241
IC 30,4235,Antwerpen-Centraal,51.216862033537794,4.421083629947415
L 01,4985,Bas-Oha,50.52248172084146,5.191103060084089
L G3,686,Antwerpen-Centraal,51.216862033537794,4.421083629947415
IC 04-1,714,Beveren(Waas),51.208473876872844,4.260777895162216
L B8-4,6564,Brussel-Congres,50.85178018311057,4.362219760072247
L B19,4036,Erps-Kwerps,50.89654505809275,4.584930600736926
L 15,5585,Luik-Sint-Lambertus,50.64694935205776,5.57261263700804
IC 04-1,735,Belsele,51.15105293420193,4.088971325808107
L 13-2,5963,Aubange,49.5633161795773,5.800053519656957
L B8-4,6585,Brussel-Schuman,50.842848617923735,4.380023585783107
L B10-1,2085,Brussel-Noord,50.85959959838314,4.361252318634824
IC 31,3135,Brussel-Noord,50.85959959838314,4.361252318634824
L G3,664,Gent-Dampoort,51.056728987048956,3.740515250330524
IC 17,2535,Lonzée,50.55197706629923,4.720151428541858
IC 25,3837,Haute-Flône,50.55424859743379,5.331294580631765
IC 25,3836,Aiseau,50.42954055375694,4.584376485514419
IC 29,3613,Deinze-Wijksporen,50.9790461798649,3.540645659081197
L 23,2864,Mortsel,51.18289070974223,4.448811507867791
IC 17,2514,Blanmont,50.6195230216506,4.636686921998361
IC 08,2636,Diest,50.99342002336958,5.050066472491223
L B6,1585,Ninove,50.83945938950777,4.026263271536687
IC 09,2935,Aarschot,50.98449635540834,4.823698347886938
IC 09,2914,Heist-op-den-Berg,51.073554825164585,4.709356990822297
IC 10,4314,Geel,51.169052549858385,4.989631494192635
IC 06-1,1936,Schaarbeek,50.87869266989909,4.378431524039678
L B1-1,1785,Mortsel-Oude God,51.171808099384776,4.455388660748518
L 27,2785,Bornem,51.09898501545822,4.240696490818711
IC 23-2,2813,Schaarbeek,50.87869266989909,4.378431524039678
IC 11,3414,Ecaussinnes,50.56236360511417,4.156673065283353
L B3,2264,Hillegem,50.89129484430886,3.857476893082532
IC 20,2213,Brussel-Noord,50.85959959838314,4.361252318634824
IC 03,1535,Brugge-Sint-Pieters,51.22266043095538,3.201678747582974
IC 08,2613,Testelt,51.009863921942355,4.945833786595188
IC 06-2,3735,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 08,2614,Mechelen,51.01761866620954,4.483579828080118
IC 23-1,2312,Ede,50.91099162785289,3.987780754836433
L 24,4114,Hambos,50.944395574176696,4.663253957778934
IC 20,2235,Lede,50.970970941375874,3.985076835022102
L B2-2,3785,Brussel-Centraal,50.84531101978561,4.35675831766839
L 10-2,985,Libramont,49.920246581133696,5.378998507038368
L G3,685,Beervelde,51.087172443782855,3.879980395685934
IC 01,536,Brussel-Centraal,50.84531101978561,4.35675831766839
L C2-2,4364,Gouy-lez-Piéton,50.49572848742678,4.324807411007554
IC 01,535,Oostkamp,51.15421490987769,3.257626153621203
L B19,4036,Kortenberg,50.89300415046401,4.543312926825426
IC 01,513,Brussel-Zuid,50.83580082886068,4.336052466325346
IC 30,4214,Boechout,51.16382800159388,4.49404699525959
L L2,5484,Luik-Guillemins,50.62555824033023,5.565379651677738
IC 25,3813,Couillet,50.39264488205441,4.46933253671293
L 02,564,Bellem,51.08372389725801,3.487287359353551
IC 25,3835,Quaregnon,50.449728268340586,3.855599112085348
L 23,2885,Lier,51.13604368651541,4.561775772658214
IC 03,1512,Tienen,50.8079314339937,4.925636678946889
L B6,1585,Ninove-Wijkspoor,50.840910449255475,4.03458402182942
L 10-2,964,Hatrival,49.98992354993526,5.320445814528347
L G3,663,Antwerpen-Zuid,51.19721428415948,4.391779006927757
IC 29,3614,Koksijde,51.078708344787216,2.654140285486822
IC 17,2514,Chastre,50.60757597085545,4.65013041163728
L 15,5563,Sy,50.40330835945356,5.523618360082942
IC 06-2,3714,Halle,50.733060256649814,4.239823954453461
IC 25,3837,Amay,50.54592191603607,5.320609487870715
L 28,885,Merelbeke,51.020057593681734,3.764835020911601
L B6,1586,Vorst-Zuid,50.810073408172734,4.310347515402428
L B5-1,3364,Moensberg,50.777890962664365,4.329808312415132
L 04,4664,Quaregnon,50.449728268340586,3.855599112085348
L B1-1,1764,Duffel,51.091684329214274,4.492767295335319
L B6,1564,Denderleeuw,50.891621170603955,4.071431566061722
